Id,SalePrice
2736,146513.1675452693
2737,124965.61299922083
2738,147822.22427903744
2739,156410.73820428376
2740,142592.0739718211
2741,135440.63403983452
2742,151396.9593298296
2743,154556.4039551024
2744,160263.3590303246
2745,154845.72435423252
2746,135788.5074490061
2747,142806.35868560197
2748,126349.43717575796
2749,126452.51904486006
2750,132670.79975776517
2751,135038.9976162309
2752,199169.08817233235
2753,153378.90189112502
2754,271894.2120466216
2755,134342.638053038
2756,106735.65764931921
2757,86235.93886449283
2758,99185.81215863474
2759,155038.66021053243
2760,124567.30955792507
2761,141501.59233275632
2762,145906.08291177545
2763,208184.71632913983
2764,149427.15811793128
2765,291746.5641390345
2766,137839.59683606098
2767,89803.61176968976
2768,132039.73122988897
2769,126364.98332210245
2770,152202.4575885317
2771,117378.95865438823
2772,123244.62398312367
2773,165645.6839343434
2774,150179.04518821317
2775,129007.25402772451
2776,148155.47378660107
2777,148424.13939950752
2778,130090.49750376244
2779,129277.59194760038
2780,114265.57033745611
2781,109683.88803886197
2782,99260.15117410758
2783,103112.52367623794
2784,131652.4556281323
2785,140772.59639980312
2786,82492.96994479164
2787,133420.41761031683
2788,83911.66237013046
2789,186470.53150661144
2790,112170.12364811046
2791,117246.59108171728
2792,82756.07503099694
2793,159010.35910354985
2794,100621.1297454444
2795,125553.19723556378
2796,102431.27293751018
2797,226790.80267540656
2798,121796.81859441026
2799,126354.51447428622
2800,87377.29350768111
2801,120791.65781823173
2802,131354.3895437999
2803,184449.75075717998
2804,139384.73670795409
2805,108971.68744323375
2806,93236.73613539738
2807,158393.21932445225
2808,145341.90449105162
2809,136559.37679512493
2810,136086.487744824
2811,157606.855831968
2812,158190.74758691122
2813,171052.30219542782
2814,173029.22716475255
2815,106704.46819917495
2816,234203.9692706385
2817,143306.82219491113
2818,135216.1241680678
2819,166923.31383537108
2820,134580.58898322497
2821,115107.90318306672
2822,191503.59392781227
2823,370854.8714963451
2824,184392.37296895275
2825,150507.89796641606
2826,137833.9647410356
2827,145642.60212984786
2828,227438.23816981236
2829,221817.46119130516
2830,217499.08569097598
2831,170063.33511352027
2832,233587.68571042956
2833,241843.13072388538
2834,196684.09404645607
2835,195862.2145977262
2836,181370.63005014177
2837,166812.33789472727
2838,149433.97622720187
2839,168927.721018774
2840,191503.0698582309
2841,191932.66875824847
2842,212272.13197602928
2843,153395.6716806161
2844,171576.96550468053
2845,130980.22941018446
2846,197477.78849327096
2847,187510.67578637233
2848,204188.34544676996
2849,192958.32216841393
2850,261132.8889622747
2851,214400.08920158175
2852,224006.6146465324
2853,221122.57242979604
2854,142018.21396215537
2855,192674.54079073505
2856,186334.29532572915
2857,179096.55237717432
2858,191625.3805855728
2859,128524.90376902993
2860,132580.04275607772
2861,139913.18714359216
2862,183761.36884628606
2863,135557.35449882012
2864,231388.21835050202
2865,143851.1271017451
2866,174091.08049452078
2867,107012.03720499476
2868,115666.70997439316
2869,122282.35114658947
2870,134478.06450740076
2871,96115.25697560441
2872,69426.58325216357
2873,118645.47687450891
2874,139721.27257738687
2875,137627.33729897416
2876,167128.76998234118
2877,143595.95603731653
2878,158232.18652857566
2879,133768.47886911948
2880,111591.80692846596
2881,141719.49106249126
2882,150882.04963650426
2883,169622.3514863709
2884,174195.75562847866
2885,162215.55202610185
2886,209881.2548747544
2887,118303.06661676546
2888,139735.18311455694
2889,80772.9734072196
2890,92920.94703808776
2891,143632.68091124005
2892,82197.95486579882
2893,116739.81846474306
2894,81379.75564888118
2895,251961.7957997541
2896,235090.58609137338
2897,202459.16081096104
2898,164665.08042676473
2899,194092.41391800734
2900,165203.36901766883
2901,215877.80127879014
2902,186105.06765918375
2903,277544.2946245257
2904,290327.9072425738
2905,104450.24958152907
2906,203681.7167297657
2907,124428.93330864656
2908,134458.91300744403
2909,163241.79131927277
2910,98179.89567746544
2911,102394.0213557627
2912,144151.4794033779
2913,107526.04761934093
2914,100594.07683778973
2915,109479.32472914734
2916,106813.80814594845
2917,187351.78181920064
2918,123364.02203134849
2919,219303.42847795528
